gesture_name,capture_number,handedness,score,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
thumbs_up,54,1,0.997059524,0.763593018,0.66773665,-3.54E-07,0.738756061,0.585898578,-0.032783717,0.729326665,0.494518936,-0.049296446,0.723813772,0.427421063,-0.059838973,0.725311697,0.363819003,-0.065765873,0.796240985,0.498256028,-0.048337683,0.718387127,0.523841977,-0.072741747,0.710532069,0.555874228,-0.083887823,0.729762673,0.560204864,-0.090609767,0.80951333,0.565204501,-0.045086026,0.716839671,0.596903443,-0.066912904,0.71562618,0.613773108,-0.069540642,0.739167988,0.609092474,-0.071850806,0.810629845,0.635867596,-0.044913795,0.724820971,0.662250638,-0.067243457,0.725410223,0.667652845,-0.060076263,0.746798515,0.661315441,-0.053662505,0.804882228,0.699246943,-0.048294794,0.741686523,0.713905334,-0.067754224,0.739666343,0.710780859,-0.067470834,0.75581646,0.70413357,-0.064538591
thumbs_up,55,1,0.996791244,0.778314054,0.67423898,-4.13E-07,0.754150748,0.590673625,-0.034451228,0.745454729,0.49738875,-0.050734866,0.742504656,0.430458367,-0.060987208,0.748754561,0.365218639,-0.06665273,0.814933598,0.506838262,-0.047141675,0.73687309,0.541139364,-0.071027212,0.724863648,0.570181549,-0.082313456,0.742838085,0.571938038,-0.089549564,0.829775453,0.5751037,-0.043048277,0.735908806,0.614278436,-0.06400016,0.72983551,0.624617875,-0.066700317,0.75123781,0.616234064,-0.06925679,0.831568897,0.646175802,-0.04218027,0.743005395,0.675617337,-0.06446404,0.738913119,0.675161183,-0.056923684,0.758471489,0.66428858,-0.05035479,0.82632792,0.708727598,-0.045159094,0.75958997,0.725319386,-0.065569237,0.75376761,0.719370961,-0.065225922,0.767101884,0.710103035,-0.061975412
thumbs_up,56,-1,0.977798104,0.197447866,0.8169415,-6.01E-07,0.230165988,0.647831202,-0.009489742,0.279479951,0.441188753,-0.013994369,0.300407588,0.289133668,-0.019600721,0.296723515,0.17441082,-0.021030605,0.260475636,0.361295462,-0.00958612,0.363982588,0.389637619,-0.036364678,0.340897411,0.44221729,-0.054575879,0.302289009,0.428221613,-0.068457752,0.246178314,0.429306149,-0.020712538,0.367635846,0.473015547,-0.041970592,0.330887586,0.520065665,-0.048908815,0.290842593,0.507885516,-0.057103258,0.242788419,0.51677382,-0.034701981,0.362663448,0.544563949,-0.052687481,0.329212487,0.584263325,-0.046990871,0.29452312,0.575368345,-0.045758203,0.24866733,0.611472011,-0.050676871,0.344339311,0.624643505,-0.058446024,0.321340293,0.651909471,-0.051404588,0.291035682,0.647420228,-0.047799524
thumbs_up,57,-1,0.991629839,0.208228588,0.884445965,-5.87E-07,0.257860512,0.698872924,-0.011003743,0.28565371,0.47262612,-0.016903119,0.287713617,0.317042947,-0.023412151,0.280597985,0.196251333,-0.024181211,0.235311359,0.405664444,-0.017183561,0.340929598,0.408150434,-0.048484132,0.327265322,0.482491493,-0.06634628,0.291285783,0.482187986,-0.07871528,0.212661937,0.478507042,-0.027337821,0.341356486,0.50182426,-0.052387472,0.318971664,0.560949266,-0.05769112,0.280686915,0.557326138,-0.064260699,0.205044806,0.571181715,-0.040684793,0.33171609,0.58164227,-0.063177615,0.312840402,0.625165462,-0.058576372,0.278350443,0.621495426,-0.057096627,0.209632665,0.66789937,-0.055654041,0.309683979,0.672963083,-0.068819106,0.303006142,0.697357059,-0.066054448,0.276539356,0.691398382,-0.06443733
thumbs_up,58,-1,0.997026443,0.206132114,0.922214568,-2.56E-07,0.276071012,0.729605496,-0.004236324,0.2973212,0.524915695,-0.011156962,0.294322968,0.368059397,-0.021004861,0.282611817,0.247606575,-0.025963278,0.226597562,0.482645929,-0.017058227,0.300190985,0.423530042,-0.048772641,0.325770617,0.479897857,-0.067179285,0.31377846,0.498167515,-0.078810863,0.196409777,0.551852643,-0.031779155,0.296659291,0.517384648,-0.060014077,0.315351903,0.564676344,-0.068880714,0.295747697,0.580810785,-0.076471768,0.185313016,0.644806683,-0.048821256,0.288817853,0.61231035,-0.075599574,0.304483473,0.636419237,-0.073544331,0.285618156,0.639962673,-0.071957514,0.188966066,0.746366739,-0.066473775,0.274916619,0.725028157,-0.084860764,0.296288908,0.72239697,-0.084681623,0.290352464,0.714640677,-0.083958291
thumbs_up,59,-1,0.998403966,0.204804584,0.938984156,-5.04E-07,0.279064417,0.747035384,-0.010133281,0.292806268,0.533128738,-0.015073279,0.286244959,0.378633618,-0.023755241,0.28133744,0.255593389,-0.0266521,0.223391578,0.457996845,-0.007827293,0.282015383,0.44503212,-0.038707461,0.297280997,0.483241111,-0.056352217,0.277526975,0.469216347,-0.07019344,0.179432064,0.520713925,-0.021892276,0.279338002,0.544750333,-0.056303818,0.289424598,0.601793051,-0.069497131,0.257351428,0.600047529,-0.078570388,0.162358493,0.614886045,-0.040078111,0.26376307,0.648879826,-0.073586464,0.272964835,0.685975909,-0.074529968,0.237478793,0.677538037,-0.074312583,0.160845354,0.713115335,-0.060499758,0.257982701,0.754175782,-0.088201657,0.262048692,0.770234168,-0.095822603,0.227546468,0.757104576,-0.099533461
thumbs_up,60,-1,0.997114658,0.205858126,0.938731432,-4.93E-07,0.274619371,0.734877825,-0.009408345,0.28927806,0.52933526,-0.016736971,0.284209669,0.384824097,-0.026641138,0.278713673,0.265322775,-0.031167371,0.211883992,0.478086531,-0.014583891,0.26720944,0.47732991,-0.046379711,0.289898783,0.548988521,-0.064145781,0.273803085,0.565139949,-0.076635346,0.175018892,0.548142195,-0.027648898,0.266911238,0.574021637,-0.057130691,0.285924584,0.623203695,-0.070655994,0.263375551,0.618910491,-0.082563169,0.157485873,0.642648816,-0.04396696,0.253564447,0.672991872,-0.073219575,0.269416124,0.699552953,-0.075639963,0.245818764,0.682853341,-0.078138046,0.15401651,0.744818687,-0.06181632,0.234900609,0.774149656,-0.084868871,0.251473784,0.768271089,-0.090827145,0.234896123,0.740837872,-0.094470136
thumbs_up,61,-1,0.997251272,0.20914039,0.944057465,-5.73E-07,0.281256527,0.739977181,-0.008594901,0.297374159,0.534831882,-0.015551922,0.29550001,0.387781858,-0.025615828,0.290208757,0.266333163,-0.030061068,0.220376,0.476635069,-0.010225302,0.28776741,0.473080337,-0.041728165,0.304564923,0.556955099,-0.059821751,0.281190544,0.567378461,-0.072768889,0.185513958,0.549837947,-0.023907255,0.293720454,0.571142673,-0.05187669,0.302104712,0.634384692,-0.064156868,0.268488765,0.624750435,-0.075687304,0.170911193,0.646465719,-0.041100912,0.281741679,0.667923331,-0.069849208,0.289465278,0.708443522,-0.070544422,0.255717337,0.695489943,-0.072118685,0.169345826,0.747161627,-0.059704952,0.263763994,0.767791688,-0.081569895,0.277157187,0.775763392,-0.084927402,0.254733771,0.75777787,-0.086902484
thumbs_up,62,-1,0.995879769,0.184388429,0.928156734,-6.13E-07,0.261060536,0.736398041,-0.006406601,0.294632167,0.543666124,-0.01299556,0.299046248,0.403490782,-0.022376135,0.295606345,0.288210809,-0.025225794,0.236296073,0.471176118,-0.017446356,0.311660141,0.491195172,-0.047451857,0.312631011,0.567485809,-0.060314462,0.285934001,0.578071892,-0.069034085,0.203237697,0.538139582,-0.031798422,0.32162714,0.601589859,-0.062043518,0.310549796,0.661340356,-0.070060261,0.274252474,0.653073251,-0.077586405,0.186413825,0.629043519,-0.048743628,0.309322357,0.691438198,-0.079818666,0.296065181,0.73701489,-0.079494692,0.261787862,0.72348249,-0.079207763,0.183800519,0.730929434,-0.066800125,0.297617733,0.773174882,-0.090882905,0.287441552,0.80177623,-0.094319068,0.251991719,0.792755723,-0.095507801
thumbs_up,63,-1,0.987252951,0.184511662,0.912156463,-6.61E-07,0.25988096,0.729860008,-0.013491451,0.303178132,0.542299449,-0.022651492,0.313791096,0.410808593,-0.032463524,0.308551639,0.299542308,-0.037767231,0.243557543,0.517078161,-0.025931843,0.331363231,0.579272807,-0.058071323,0.313039511,0.631474316,-0.080109537,0.27878347,0.611432791,-0.096904799,0.216280907,0.603877664,-0.036632497,0.334742099,0.693112731,-0.061858051,0.308019817,0.718225002,-0.072588608,0.271989882,0.687645316,-0.086238861,0.201752931,0.70140779,-0.050059732,0.320935309,0.77235353,-0.073362887,0.297438771,0.788916111,-0.073650301,0.267088145,0.761535585,-0.07720226,0.198449433,0.797128975,-0.065544136,0.302924335,0.837780595,-0.080621198,0.28296414,0.845721245,-0.080888376,0.246772051,0.829995453,-0.083144821
