gesture_name,capture_number,handedness,score,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
ok_sign,50,1,0.983720005,0.709430516,0.637256384,-2.23E-07,0.665629506,0.609045506,-0.004796303,0.630755544,0.552483261,-0.009207654,0.612545609,0.508426964,-0.01677447,0.609688759,0.469068259,-0.023649791,0.659510493,0.445328981,0.00959968,0.637855172,0.397456586,-0.011065369,0.621674061,0.41884613,-0.030693101,0.615367651,0.454770148,-0.040755421,0.679702222,0.424848318,0.002310533,0.667487979,0.347620785,-0.014765872,0.645719111,0.335466087,-0.027234469,0.627663195,0.350901127,-0.031635229,0.702608407,0.422170877,-0.008643531,0.694428682,0.342051804,-0.020660702,0.676041901,0.3139458,-0.02523249,0.658987045,0.305858791,-0.025049994,0.725178301,0.436968893,-0.02103631,0.725130379,0.371723175,-0.028517693,0.716654062,0.332589924,-0.029503513,0.706484437,0.303454995,-0.02779543
ok_sign,51,1,0.991100013,0.741321146,0.628834963,-2.48E-07,0.703384876,0.583239138,-0.007204047,0.676512599,0.522267878,-0.016347677,0.656247437,0.481630206,-0.02896612,0.658562183,0.440215468,-0.040767852,0.718498051,0.420791984,0.005832843,0.699040294,0.366649449,-0.01985888,0.675107539,0.382591009,-0.043494709,0.6601457,0.415053189,-0.055666585,0.738091767,0.410857409,-0.00107738,0.734111726,0.328704685,-0.021171238,0.710989714,0.310072005,-0.035140995,0.687656939,0.319631964,-0.04045051,0.759662628,0.418542951,-0.012053459,0.762845278,0.334729403,-0.024879098,0.745535493,0.299613059,-0.029284151,0.725798488,0.287344605,-0.028935079,0.778193295,0.444306582,-0.024968924,0.787219226,0.377561569,-0.032924671,0.779987097,0.333031058,-0.034692951,0.767868698,0.300587296,-0.033359881
ok_sign,52,1,0.98554945,0.733071089,0.65088129,-2.78E-07,0.698887825,0.599323452,-0.007661381,0.675543725,0.534679055,-0.016838593,0.657549143,0.490175605,-0.029492004,0.659087718,0.451146573,-0.041021388,0.722290754,0.438748598,0.006319542,0.70476979,0.383606672,-0.019679742,0.678801477,0.397225976,-0.043249413,0.66389513,0.429971188,-0.055393398,0.740931928,0.431156397,-0.000714511,0.739638329,0.343479991,-0.023175312,0.713362038,0.327806056,-0.037437912,0.689649522,0.341785908,-0.041866791,0.759785891,0.44081375,-0.0118298,0.762729406,0.356171608,-0.026041141,0.741313696,0.3263008,-0.030476658,0.720346451,0.320379138,-0.029276136,0.775313914,0.468542516,-0.024993768,0.783285677,0.403511137,-0.03243364,0.772194088,0.362879723,-0.033697274,0.757018983,0.33602944,-0.031820282
ok_sign,53,1,0.957466245,0.703334391,0.673732877,-3.08E-07,0.66762507,0.62313503,-0.005912264,0.641684949,0.557478309,-0.011337454,0.625049293,0.513205171,-0.019820511,0.626003802,0.47380352,-0.027198656,0.689293861,0.473459244,0.00933828,0.668558061,0.423073769,-0.011489913,0.643881619,0.434962332,-0.032300506,0.631534815,0.464724571,-0.043543652,0.705111504,0.463403344,0.003046442,0.694530666,0.380779505,-0.015341971,0.666466713,0.370022357,-0.029246876,0.646901548,0.380327165,-0.034756824,0.720914483,0.467888713,-0.006746286,0.716158628,0.386166841,-0.019771963,0.691460967,0.364545971,-0.024851482,0.67389214,0.361587942,-0.024522232,0.73406744,0.489612728,-0.018102683,0.736660719,0.423192859,-0.024156181,0.720699787,0.390375793,-0.023776071,0.70503515,0.373198032,-0.021329643
ok_sign,54,1,0.900912583,0.664434731,0.68201673,-2.79E-07,0.628829122,0.63920325,-0.006414557,0.603794098,0.576862216,-0.012284911,0.586484969,0.535795212,-0.020299181,0.581363678,0.500096619,-0.027444536,0.649800777,0.498804748,0.000974494,0.628560305,0.443642259,-0.018421201,0.597924173,0.452994168,-0.036417313,0.582271397,0.478217483,-0.046295609,0.665356815,0.488423645,-0.005311548,0.658463299,0.397083461,-0.024756776,0.62287426,0.379421115,-0.037919857,0.597925544,0.386278003,-0.043109424,0.678138077,0.494021028,-0.014228657,0.676644146,0.403704584,-0.029570542,0.644775867,0.377671421,-0.036294572,0.622154593,0.374313295,-0.03709029,0.68718493,0.514800131,-0.024083259,0.687374771,0.44409287,-0.033567108,0.66672498,0.409941345,-0.03513075,0.648043454,0.395410776,-0.033926021
ok_sign,55,1,0.914833486,0.580655992,0.68976295,-2.43E-07,0.542349994,0.652415514,-0.00379904,0.517208457,0.598982275,-0.009304057,0.497341901,0.560506284,-0.017568972,0.486094892,0.521600902,-0.025115605,0.560216784,0.516411126,0.004446459,0.535888255,0.458340734,-0.014081149,0.508171141,0.464888781,-0.031992011,0.489616513,0.486338884,-0.041428126,0.574686289,0.505826831,-0.001700622,0.557588339,0.427685618,-0.012936572,0.532368183,0.398884714,-0.023493916,0.509963274,0.386096269,-0.029940752,0.586279571,0.507288218,-0.010725746,0.571549654,0.424597621,-0.020611331,0.548292577,0.38897571,-0.025429737,0.527404547,0.37147963,-0.027013708,0.592478037,0.519263148,-0.020726994,0.580255628,0.451250106,-0.027884573,0.56361562,0.414785981,-0.028489385,0.5457322,0.392216295,-0.02722542
ok_sign,56,1,0.973698378,0.493869394,0.669054568,-2.65E-07,0.456539541,0.638368249,-0.005380866,0.430918366,0.589126527,-0.011183989,0.410914153,0.554780424,-0.019976333,0.39804548,0.513315439,-0.027500525,0.463131577,0.487500846,0.009861427,0.441197962,0.445354551,-0.011196918,0.417233586,0.461523294,-0.032808032,0.401048899,0.48914808,-0.044323917,0.473456264,0.473235756,0.004172018,0.458297133,0.400698006,-0.009070364,0.430216283,0.379883587,-0.021226004,0.405629903,0.372517437,-0.02776923,0.486256182,0.47200793,-0.005373951,0.473848224,0.391334832,-0.01483794,0.450673252,0.359064162,-0.019532435,0.430445403,0.342293084,-0.020582858,0.498188168,0.48513639,-0.01661393,0.491322964,0.416929543,-0.021283671,0.474407375,0.382424146,-0.020866144,0.456075788,0.361414909,-0.018897187
ok_sign,57,1,0.986501217,0.478720307,0.642942727,-2.62E-07,0.436885744,0.60817349,0.001267428,0.411736846,0.556156993,-0.001250193,0.392272949,0.521959126,-0.008866931,0.381117433,0.478338897,-0.015445457,0.445136935,0.454999477,0.020646969,0.419699818,0.412116557,-0.000209937,0.395930886,0.425831616,-0.021797281,0.381137699,0.4550502,-0.032234002,0.454591542,0.440224767,0.011694131,0.440303117,0.361287177,0.000209747,0.411669463,0.337500185,-0.00964057,0.386298835,0.33189404,-0.013445662,0.467329949,0.437676191,-0.001496373,0.45577535,0.352396786,-0.008666962,0.432048976,0.317556441,-0.010624905,0.411356837,0.303377897,-0.008980175,0.476484537,0.448033482,-0.016354106,0.470270127,0.377958953,-0.019550648,0.451872766,0.340306312,-0.017796179,0.432746351,0.317720294,-0.014017607
ok_sign,58,1,0.986881852,0.455766797,0.638916373,-2.17E-07,0.414221048,0.615088284,-0.003064059,0.384652317,0.56839025,-0.006853713,0.361834764,0.534580588,-0.014748602,0.352206081,0.488031864,-0.021487476,0.4133825,0.46703586,0.017721452,0.388760954,0.426151782,-0.003577242,0.366051376,0.440821052,-0.023497835,0.353296965,0.469564319,-0.032451361,0.425190806,0.444585264,0.010764238,0.40884769,0.370528102,-0.002486184,0.381917387,0.347978085,-0.010692435,0.356424093,0.343707621,-0.012387733,0.440494716,0.434707314,-0.000948302,0.427804649,0.353171259,-0.010558257,0.405542135,0.31419462,-0.011272538,0.384828001,0.292926192,-0.007809891,0.454767585,0.438812077,-0.0145703,0.451231748,0.365271926,-0.021017604,0.438036203,0.316694379,-0.020444619,0.422936648,0.279713094,-0.01671687
ok_sign,59,1,0.973446906,0.691906333,0.638217807,-3.37E-07,0.656948745,0.598262906,-0.004365367,0.632956862,0.545247018,-0.010312553,0.617634475,0.506131291,-0.020470347,0.616526484,0.464541912,-0.028378118,0.666492701,0.455652833,0.010802236,0.655717731,0.388669372,-0.009174111,0.63367933,0.407292098,-0.025101265,0.624811292,0.442641675,-0.032635462,0.68113476,0.450114489,0.003646247,0.670196056,0.369232923,-0.016669901,0.641847908,0.393444836,-0.028052581,0.631357312,0.435305357,-0.030645182,0.695730329,0.45164907,-0.007116223,0.689041555,0.373813659,-0.021870827,0.658637881,0.390659094,-0.025936596,0.644173086,0.426530689,-0.023983402,0.710655928,0.46267128,-0.019308124,0.704567015,0.396176904,-0.027124921,0.679418802,0.388922811,-0.028233007,0.661318064,0.404692501,-0.026162462
